target_x,target_y,end_x,end_y
-491.11807,-278.2804,-499.5892840477025,-312.6245020248349
-490.82172,-275.67926,-498.4677216354482,-309.9402584240532
-490.5708,-273.07336,-498.0559766147348,-306.21380280927406
-490.3654,-270.46347,-496.9317699383201,-302.71132628805765
-490.20557,-267.8504,-495.717781075313,-299.614255462864
-490.09137,-265.23492,-495.4554988624672,-296.88427359774164
-490.02286,-262.61786,-494.6974232863531,-293.95522823322193
-490.0,-260.0,-494.1967940476352,-290.219490496333
-490.02286,-257.38214,-493.411004872937,-287.33606424214423
-490.09137,-254.76508,-493.3377584532397,-283.3738672845566
-490.20557,-252.14961,-492.7796975997581,-279.9584657763977
-490.3654,-249.53653,-492.4339598682333,-277.46961532721355
-490.5708,-246.92664,-492.51709122954514,-275.767995285445
-490.82172,-244.32072,-492.3226624539557,-272.45239499623045
-491.11807,-241.7196,-491.49495341199537,-269.4883896691202
-491.45978,-239.12404,-491.180472246698,-266.5041191278458
-491.84674,-236.53484,-491.0762623404689,-264.2336094088602
-492.27884,-233.95277,-491.4470412767067,-261.4466729338286
-492.75592,-231.37865,-490.6834875691899,-258.21694910825977
-493.27786,-228.81325,-490.4344585453609,-255.19061106031486
-493.84448,-226.25734,-490.4033870943317,-252.1914692410536
-494.45563,-223.71172,-489.7756981038263,-249.55443525454805
-495.1111,-221.17714,-489.86249410869704,-247.188082502695
-495.81076,-218.6544,-490.09820122928886,-244.76911684505848
-496.5543,-216.14424,-490.53824115058194,-241.78434902791105
-497.34152,-213.64745,-490.492259281131,-239.00026247970686
-498.1722,-211.16478,-491.2092623587757,-236.24863370549085
-499.0461,-208.69698,-491.31049979653204,-233.7791727572528
-499.96292,-206.24481,-491.7312966055239,-231.23405843007492
-500.92242,-203.809,-492.43558889937736,-227.96358362605173
-501.9243,-201.39034,-493.664366065014,-225.75607611192567
-502.96817,-198.9895,-494.57240040555797,-222.699208288691
-504.05383,-196.60725,-495.200765413336,-218.99553134206087
-505.1809,-194.24432,-496.3784575910653,-216.12923256851462
-506.34903,-191.90143,-497.48643437680806,-212.99809134803144
-507.55786,-189.57927,-499.21665277008924,-209.6330593455724
-508.80704,-187.27856,-500.6783912388908,-206.54771561535267
-510.0962,-185.0,-501.40177618951947,-203.416595665329
-511.4249,-182.7443,-502.7336817729052,-200.23980410913754
-512.7928,-180.51212,-504.63675274678394,-196.97862346548118
-514.1994,-178.30414,-505.70541216109257,-193.5805657601501
-515.64435,-176.12106,-507.47623731824325,-191.18513606118293
-517.1272,-173.96353,-508.96308941851333,-189.28795904225905
-518.64746,-171.83221,-510.19377601298015,-187.1379061969435
-520.20465,-169.72775,-510.90063814001815,-185.86508819583779
-521.7984,-167.65077,-512.6814587233177,-184.67578861783474
-523.4281,-165.60194,-513.9142305933833,-183.9355261183776
-525.0933,-163.58186,-516.0152923788074,-182.6080547668138
-526.7936,-161.59114,-517.7172614277334,-181.01522542255566
-528.52826,-159.6304,-518.5943096743392,-179.64098421727982
-530.29694,-157.70024,-519.8533274166124,-178.2041265986901
-532.09906,-155.80124,-521.599220358157,-176.88166347868554
-533.93396,-153.93398,-522.879452974853,-175.36531849035583
-535.8013,-152.09903,-524.6304069047192,-174.13349588708672
-537.70026,-150.29695,-526.3231702813302,-172.69762423572251
-539.63043,-148.52827,-527.3040355838507,-171.25738918969333
-541.5911,-146.79356,-528.8235196812819,-169.67371379594516
-543.58185,-145.09334,-530.6371093878532,-168.02560634697642
-545.6019,-143.4281,-532.0076910001254,-166.2712012158602
-547.65076,-141.79839,-532.6659105407513,-164.7225080322362
-549.7277,-140.20467,-534.4303820467002,-163.007093239888
-551.8322,-138.64745,-536.4267272050533,-161.62219772813552
-553.96356,-137.1272,-537.8532210107431,-159.94970129460276
-556.1211,-135.64436,-539.7329865015857,-158.46187681593725
-558.30414,-134.19942,-542.1347325657056,-156.50562510044603
-560.5121,-132.79279,-544.2906958853151,-154.76797139365777
-562.74426,-131.42491,-545.9340184842218,-152.7617522632222
-565.0,-130.09619,-547.1807966191327,-151.330956226801
-567.27856,-128.80704,-549.4757123655131,-149.98417189965113
-569.5793,-127.55786,-551.5647787297802,-148.72368378308266
-571.9014,-126.34902,-553.5299231778072,-147.49486425965665
-574.2443,-125.18089,-555.1825082471776,-146.53199746843447
-576.60724,-124.05383,-557.0281570889714,-145.93119176861364
-578.9895,-122.96818,-558.5819689486513,-144.87436839708766
-581.3903,-121.92427,-560.585698952299,-143.4101541708751
-583.809,-120.922424,-562.4151709771788,-142.01419077144288
-586.2448,-119.96294,-564.1662070286205,-141.36111757647646
-588.69696,-119.046104,-566.0224794397957,-139.87456848751478
-591.1648,-118.17221,-568.0591694986015,-139.1884091127718
-593.64746,-117.34152,-570.1688245359695,-138.92352191337577
-596.1442,-116.55428,-572.3208939090044,-138.35899586794932
-598.6544,-115.810745,-574.0159305051109,-137.57755384537592
-601.1771,-115.11113,-577.0812471680714,-136.91845987858454
-603.71173,-114.45564,-579.2102040651992,-136.07551563245872
-606.2573,-113.84449,-581.5387293830546,-135.81712292624817
-608.81323,-113.27786,-583.785672587728,-135.60904442672216
-611.37866,-112.75592,-586.3361828243915,-135.36867559482243
-613.95276,-112.27884,-589.21058051453,-134.97553660203857
-616.53485,-111.84675,-590.6730007411194,-134.50505797689044
-619.124,-111.45979,-592.8206905297375,-134.44388080704118
-621.7196,-111.11808,-594.7971372625103,-134.44675021479244
-624.32074,-110.82172,-597.6988080402049,-134.09423441042395
-626.92664,-110.57079,-600.574664265269,-133.9699909628718
-629.5365,-110.365395,-604.1790020431757,-133.84680020355086
-632.1496,-110.20557,-606.6953715529631,-133.59273780224328
-634.7651,-110.09138,-609.2939489051004,-133.68453282781553
-637.38214,-110.02284,-612.7103166543448,-133.37474023589783
-640.0,-110.0,-615.4184183131367,-133.74808731416522
-642.61786,-110.02284,-617.9056897300413,-133.99093706477012
-645.2349,-110.09138,-621.2804122673314,-134.0857836096134
-647.8504,-110.20557,-623.6119767515396,-134.41207635170613
-650.4635,-110.365395,-625.9875080003003,-134.7948289787658
-653.07336,-110.57079,-628.2445230019385,-134.70266064055772
-655.67926,-110.82172,-630.7373690187512,-135.256545035166
-658.2804,-111.11808,-633.1566520504897,-135.1316707728384
-660.876,-111.45979,-635.2886026619323,-134.90244375769478
-663.46515,-111.84675,-637.8864517631283,-134.9953846415093
-666.04724,-112.27884,-640.053651084003,-135.13906488039555
-668.62134,-112.75592,-643.288259665382,-135.59152449639498
-671.18677,-113.27786,-645.8759040752451,-136.01435888393414
-673.7427,-113.84449,-648.8005278889229,-136.32179922950118
-676.28827,-114.45564,-650.5414460273533,-136.45328054642547
-678.8229,-115.11113,-652.7449611022013,-136.42549288913798
-681.3456,-115.810745,-654.1416823530258,-136.3669636130661
-683.8558,-116.55428,-656.215905005396,-136.98697318914643
-686.35254,-117.34152,-659.0623102466071,-137.32895372783466
-688.8352,-118.17221,-660.7692888566185,-137.59774835366593
-691.30304,-119.046104,-663.0892578487579,-137.94597704265385
-693.7552,-119.96294,-665.6338735586573,-137.96840964703242
-696.191,-120.922424,-667.6010167219716,-137.88320861408602
-698.6097,-121.92427,-670.0563955589012,-138.1749589100594
-701.0105,-122.96818,-672.9754691651384,-138.84242288037234
-703.39276,-124.05383,-674.8799253814274,-140.05530075271753
-705.7557,-125.18089,-677.0417431210706,-140.58057096075754
-708.0986,-126.34902,-679.12042262253,-141.62724896923876
-710.4207,-127.55786,-681.3612125891677,-142.77206532608022
-712.72144,-128.80704,-683.6552965168983,-143.6324011992312
-715.0,-130.09619,-685.7286514393876,-145.0141755403765
-717.25574,-131.42491,-687.2187281057147,-146.29589135730112
-719.4879,-132.79279,-689.9678432395032,-147.2792057637323
-721.69586,-134.19942,-691.9131194983225,-147.55803075024482
-723.8789,-135.64436,-694.2996083059628,-148.18933575476856
-726.03644,-137.1272,-696.7545338547374,-149.37411870837298
-728.1678,-138.64745,-699.2776544026267,-150.833766522769
-730.2723,-140.20467,-701.7632503866365,-152.44934491105883
-732.34924,-141.79839,-703.5890591158615,-153.94397391238152
-734.3981,-143.4281,-706.0240244646347,-155.5253035283264
-736.41815,-145.09334,-708.1386686520702,-157.08493349290947
-738.4089,-146.79356,-710.5786448310504,-158.80017394936712
-740.36957,-148.52827,-713.5439911414109,-160.76520288159975
-742.29974,-150.29695,-716.0282071432616,-162.36348224529456
-744.1987,-152.09903,-717.7929277448065,-164.15865700966245
-746.06604,-153.93398,-720.2272384773406,-165.5556658778783
-747.90094,-155.80124,-722.4491903358098,-167.27742489441246
-749.70306,-157.70024,-724.750423287901,-168.87293300792328
-751.47174,-159.6304,-727.0962374835658,-170.47759726348227
-753.2064,-161.59114,-729.9322009254195,-172.49856873547796
-754.9067,-163.58186,-732.1786101666703,-173.7651587423544
-756.5719,-165.60194,-734.8411453323217,-175.18487764526262
-758.2016,-167.65077,-736.009112711537,-176.09702630124778
-759.79535,-169.72775,-738.4985680703973,-177.85953802159648
-761.35254,-171.83221,-740.7131250015386,-179.45035220631019
-762.8728,-173.96353,-742.5190073780775,-181.49731309290908
-764.35565,-176.12106,-745.129014004923,-183.31854577237974
-765.8006,-178.30414,-747.7104936467131,-185.3368886080467
-767.2072,-180.51212,-749.6928109203766,-186.8118290963134
-768.5751,-182.7443,-751.1265668081766,-188.09911534891862
-769.9038,-185.0,-752.7505010478735,-190.11865432145868
-771.19293,-187.27856,-754.3562688441714,-191.96250484050003
-772.44214,-189.57927,-756.177735099993,-193.5977741822851
-773.651,-191.90143,-757.428398293231,-195.39704986926424
-774.8191,-194.24432,-759.3586133743196,-196.34818415126165
-775.94617,-196.60725,-760.9916206735925,-197.6318143442594
-777.0318,-198.9895,-762.7829219009902,-199.46908808031475
-778.07574,-201.39034,-764.6984724535231,-201.30997003460388
-779.0776,-203.809,-766.6667407077758,-203.17517895237347
-780.03705,-206.24481,-767.4531378535858,-204.4109932115188
-780.9539,-208.69698,-768.9149811270293,-206.46429720359015
-781.82776,-211.16478,-770.4545282709886,-208.33354870164578
-782.65845,-213.64745,-773.2101927344754,-211.24085741993233
-783.44574,-216.14424,-774.6175964684577,-213.28943705678688
-784.1893,-218.6544,-776.0478686893418,-215.0445612703604
-784.88885,-221.17714,-777.6675308951847,-216.28701305980823
-785.5444,-223.71172,-778.4215152208768,-217.58703052820056
-786.1555,-226.25734,-779.3329339931134,-218.88917987424355
-786.72217,-228.81325,-781.4328276666472,-221.10872796834957
-787.2441,-231.37865,-783.5450792466772,-223.93785800235082
-787.7212,-233.95277,-785.2446989928229,-225.54160672786713
-788.15326,-236.53484,-786.9786708606681,-227.7002028376381
-788.5402,-239.12404,-787.7777817367465,-229.4199699543193
-788.8819,-241.7196,-789.0572343361944,-232.13661062166906
-789.1783,-244.32072,-790.4173390911485,-235.49312291229467
-789.4292,-246.92664,-791.3136513168631,-238.5745269709867
-789.6346,-249.53653,-792.2656797085347,-240.57867540545973
-789.79443,-252.14961,-793.02114014577,-242.8869846872317
-789.9086,-254.76508,-793.4664394133918,-244.53263394462056
-789.9772,-257.38214,-794.5947853737921,-246.90152482325
-790.0,-260.0,-794.9538309699245,-249.6390560424337
-789.9772,-262.61786,-796.0709598198422,-252.32543764376774
-789.9086,-265.23492,-796.0548430132535,-254.05500122495732
-789.79443,-267.8504,-796.6641956688642,-256.25326108175017
-789.6346,-270.46347,-797.2632053160239,-259.2992033242405
-789.4292,-273.07336,-798.063076869008,-261.8262347705081
-789.1783,-275.67926,-798.9725977674759,-263.96133798308574
-788.8819,-278.2804,-799.4679333314364,-265.76771193851505
-788.5402,-280.87598,-799.3957157070647,-267.69065988652653
-788.15326,-283.46518,-799.6130861452759,-269.6957084503392
-787.7212,-286.04724,-799.8285377062366,-272.12680500572
-787.2441,-288.62134,-800.1943580461048,-274.6427937010965
-786.72217,-291.18677,-800.5931247948281,-277.25557253177624
-786.1555,-293.74265,-800.2024529257991,-278.4889938093836
-785.5444,-296.2883,-800.9225029069614,-280.5422648391131
-784.88885,-298.82285,-800.9544355754965,-282.09681948965465
-784.1893,-301.3456,-801.0059981954478,-284.8410411121766
-783.44574,-303.85574,-801.524550826874,-286.90253943729044
-782.65845,-306.35254,-802.2233581947647,-289.1093787430714
-781.82776,-308.83524,-802.2150860687169,-291.3345747198444
-780.9539,-311.303,-803.1277544480411,-293.38543835326925
-780.03705,-313.7552,-803.1043333882822,-295.52064930298775
-779.0776,-316.19098,-803.3693735092577,-298.4007848804657
-778.07574,-318.60968,-803.5233135085875,-301.25934498187644
-777.0318,-321.0105,-803.722243609087,-304.17951562767774
-775.94617,-323.39273,-803.6450216860146,-307.2816692549596
-774.8191,-325.75568,-803.1562509585973,-310.45054224558356
-773.651,-328.09857,-802.6244694595061,-313.4899093072015
-772.44214,-330.42075,-802.2147177598918,-316.83462176243705
-771.19293,-332.72144,-801.4267710063529,-320.4251004377296
-769.9038,-335.0,-799.9172127117804,-323.56430249328406
-768.5751,-337.2557,-798.0759635785885,-325.7541773102246
-767.2072,-339.48788,-796.2370478946518,-328.56357445382616
-765.8006,-341.69586,-794.9947644666898,-331.9680703059647
-764.35565,-343.87894,-792.622019203814,-333.8275063685455
-762.8728,-346.03647,-791.6416843363827,-336.50486695361707
-761.35254,-348.1678,-790.4329477616584,-338.45732956996153
-759.79535,-350.27225,-788.1716271099133,-340.36981273379166
-758.2016,-352.3492,-786.0956919964335,-343.2417800898789
-756.5719,-354.39807,-784.400249081622,-345.8191887412434
-754.9067,-356.41815,-782.45469777488,-347.51208171024206
-753.2064,-358.40884,-780.031718568228,-349.5704841533494
-751.47174,-360.3696,-777.3133596721767,-351.45701999572356
-749.70306,-362.29974,-774.7137745685328,-353.893568483854
-747.90094,-364.19876,-773.0127636278863,-355.85787380380714
-746.06604,-366.066,-770.4884720637491,-358.5444178647074
-744.1987,-367.90097,-769.0769783626072,-359.8867098508606
-742.29974,-369.70306,-766.8781255190071,-362.2445448767531
-740.36957,-371.4717,-765.2073525255566,-363.4764188032362
-738.4089,-373.20645,-763.7476746830874,-364.6763089662378
-736.41815,-374.90668,-762.8789034462582,-367.8875840997081
-734.3981,-376.5719,-762.0269182032425,-370.66942983410337
-732.34924,-378.2016,-760.6976692533317,-373.1217278184781
-730.2723,-379.79532,-759.6171818190157,-375.2961248490611
-728.1678,-381.35254,-757.6140469297468,-377.3490903529692
-726.03644,-382.8728,-755.8412019242951,-379.3319450512741
-723.8789,-384.35562,-753.3447635569363,-381.118568150377
-721.69586,-385.8006,-751.1380895932781,-384.2342318489097
-719.4879,-387.2072,-748.2768021788079,-386.7595945653665
-717.25574,-388.5751,-746.3598454943292,-387.68780773318264
-715.0,-389.9038,-744.3457032980135,-390.50035659776097
-712.72144,-391.19296,-742.6392547692071,-392.8852760531253
-710.4207,-392.44214,-741.1143750063402,-394.23110164653946
-708.0986,-393.65097,-740.062663303078,-395.6139738702223
-705.7557,-394.8191,-738.4999307036405,-396.87813796716824
-703.39276,-395.94617,-737.5210110129212,-396.6715485703104
-701.0105,-397.03183,-736.130793953853,-398.66887244531733
-698.6097,-398.0757,-735.4132986119415,-400.0878138427705
-696.191,-399.07758,-733.9823343565917,-401.64472709453094
-693.7552,-400.03708,-732.2917193905466,-403.8410827044904
-691.30304,-400.9539,-730.5680383942681,-403.41812085283516
-688.8352,-401.8278,-728.3940357921944,-403.5617247507278
-686.35254,-402.65848,-725.6815307599047,-403.95637662244917
-683.8558,-403.4457,-722.7846215220854,-404.94702493953014
-681.3456,-404.18924,-721.2098726899708,-404.5190941014342
-678.8229,-404.8889,-719.2249664381271,-404.810155329992
-676.28827,-405.54437,-718.0420694354195,-406.25814132047674
-673.7427,-406.15552,-715.6994518144503,-406.47435364081997
-671.18677,-406.72214,-713.6898373411439,-407.20821012571616
-668.62134,-407.24408,-711.3107396078143,-408.94258951023414
-666.04724,-407.72116,-709.3132775039729,-408.6741124326149
-663.46515,-408.15326,-707.5290830243897,-407.94022294273236
-660.876,-408.54022,-704.890869435252,-408.49919187049784
-658.2804,-408.88193,-702.055515677025,-409.6239178032186
-655.67926,-409.17828,-699.0705929159489,-410.50105826371544
-653.07336,-409.4292,-696.1550153118284,-412.0469760823667
-650.4635,-409.6346,-692.3777188087768,-412.63529124521114
-647.8504,-409.79443,-688.4589539379673,-412.7564332892159
-645.2349,-409.90863,-684.8186478569645,-413.7391093207443
-642.61786,-409.97714,-680.7403817270612,-414.951423173512
-640.0,-410.0,-677.1661309786983,-416.48100944685314
-637.38214,-409.97714,-674.1488816361424,-418.7375919504326
-634.7651,-409.90863,-671.5088918524025,-420.611444446943
-632.1496,-409.79443,-669.6441798553492,-421.3602397109429
-629.5365,-409.6346,-667.2450660738037,-423.62335044056033
-626.92664,-409.4292,-664.6711907022951,-424.7971293909673
-624.32074,-409.17828,-661.8784712531808,-425.0959337403835
-621.7196,-408.88193,-659.6062918623924,-426.1348797382318
-619.124,-408.54022,-657.6079373712589,-426.90320587793786
-616.53485,-408.15326,-655.4612541556863,-427.3634712385787
